"country","articles_2014","articles_2015","articles_2016","articles_2017","articles_2018","articles_speed","articles_acc","access_openacc_2014","access_openacc_2015","access_openacc_2016","access_openacc_2017","access_openacc_2018","access_openacc_speed","access_openacc_acc","access_other_2014","access_other_2015","access_other_2016","access_other_2017","access_other_2018","access_other_speed","access_other_acc","affiliation_collab_2014","affiliation_collab_2015","affiliation_collab_2016","affiliation_collab_2017","affiliation_collab_2018","affiliation_collab_speed","affiliation_collab_acc","affiliation_collab_mean_2014","affiliation_collab_mean_2015","affiliation_collab_mean_2016","affiliation_collab_mean_2017","affiliation_collab_mean_2018","affiliation_collab_mean_speed","affiliation_collab_mean_acc","affiliation_collab_stdv_2014","affiliation_collab_stdv_2015","affiliation_collab_stdv_2016","affiliation_collab_stdv_2017","affiliation_collab_stdv_2018","affiliation_collab_stdv_speed","affiliation_collab_stdv_acc","affiliation_collab_med_2014","affiliation_collab_med_2015","affiliation_collab_med_2016","affiliation_collab_med_2017","affiliation_collab_med_2018","affiliation_collab_med_speed","affiliation_collab_med_acc","art_per_auth_mean_2014","art_per_auth_mean_2015","art_per_auth_mean_2016","art_per_auth_mean_2017","art_per_auth_mean_2018","art_per_auth_mean_speed","art_per_auth_mean_acc","art_per_auth_stdv_2014","art_per_auth_stdv_2015","art_per_auth_stdv_2016","art_per_auth_stdv_2017","art_per_auth_stdv_2018","art_per_auth_stdv_speed","art_per_auth_stdv_acc","art_per_auth_med_2014","art_per_auth_med_2015","art_per_auth_med_2016","art_per_auth_med_2017","art_per_auth_med_2018","art_per_auth_med_speed","art_per_auth_med_acc","collab_national_2014","collab_national_2015","collab_national_2016","collab_national_2017","collab_national_2018","collab_national_speed","collab_national_acc","collab_internat_2014","collab_internat_2015","collab_internat_2016","collab_internat_2017","collab_internat_2018","collab_internat_speed","collab_internat_acc","doctype_art_2014","doctype_art_2015","doctype_art_2016","doctype_art_2017","doctype_art_2018","doctype_art_speed","doctype_art_acc","doctype_confer_2014","doctype_confer_2015","doctype_confer_2016","doctype_confer_2017","doctype_confer_2018","doctype_confer_speed","doctype_confer_acc","doctype_other_2014","doctype_other_2015","doctype_other_2016","doctype_other_2017","doctype_other_2018","doctype_other_speed","doctype_other_acc","funding_mean_2014","funding_mean_2015","funding_mean_2016","funding_mean_2017","funding_mean_2018","funding_mean_speed","funding_mean_acc","funding_stdv_2014","funding_stdv_2015","funding_stdv_2016","funding_stdv_2017","funding_stdv_2018","funding_stdv_speed","funding_stdv_acc","funding_med_2014","funding_med_2015","funding_med_2016","funding_med_2017","funding_med_2018","funding_med_speed","funding_med_acc","subarea_science_2014","subarea_science_2015","subarea_science_2016","subarea_science_2017","subarea_science_2018","subarea_science_speed","subarea_science_acc","subarea_health_2014","subarea_health_2015","subarea_health_2016","subarea_health_2017","subarea_health_2018","subarea_health_speed","subarea_health_acc","subarea_social_2014","subarea_social_2015","subarea_social_2016","subarea_social_2017","subarea_social_2018","subarea_social_speed","subarea_social_acc","cites_2014","cites_2015","cites_2016","cites_2017","cites_2018","cites_speed","cites_acc","cites_per_auth_2014","cites_per_auth_2015","cites_per_auth_2016","cites_per_auth_2017","cites_per_auth_2018","cites_per_auth_speed","cites_per_auth_acc","class"
"Malaysia",3449,3217,3181,3176,3560,0.635535227,6.272422506,967,775,848,905,1276,5.702398022,10.64863415,2482,2442,2333,2271,2284,-1.648980877,0.728012865,2143,2120,2453,2945,3378,9.528589485,5.25871601,13.47798742,13.33333333,15.42767296,18.52201258,21.24528302,-8.699636807,-4.634380434,25.27865875,20.76440073,24.16621219,23.93076418,24.5219398,0.609697001,-8.050391706,6,7,8,11,14,-15.58791202,-2.380952381,17.0125,15.45,14.0125,14.41875,15.48125,-1.868694369,5.517766849,9.88295496,9.511198299,7.234601952,9.607695995,9.362021415,1.088892179,-0.428152985,13,13,12,11,12,1.613736474,-2.777777778,3449,3216,3180,3172,3551,0.584600559,6.234626311,1170,1607,1914,2447,2824,19.27124871,-7.314602333,2416,2405,2367,2371,2646,1.835355068,4.017926556,799,629,549,517,554,-7.062155205,9.477756286,234,183,265,288,360,8.997698705,15.5982906,23,21.80625,23.25,26.2125,32.0625,6.869532429,9.169271319,230.050555,212.0921687,191.2755594,166.3684774,159.3121096,7.625429934,-1.345994342,1,1,2,5,9,-35.5605985,-14.81481481,4186,3936,3913,4275,4653,-2.093114776,-4.82513904,664,636,695,706,914,6.599611833,11.22620795,874,989,872,796,709,-4.098155415,-8.029180993,24866,26333,19296,14766,6178,-24.30827638,-21.35342043,6.700619779,7.320822908,5.220779221,3.997292907,1.393324312,-26.95551221,-24.79973634,"B"
"United States",3623,3523,3516,3636,3824,1.085743541,2.643553526,1010,1107,1194,1222,1181,3.177667276,-1.477814448,2613,2416,2322,2414,2643,0.228573814,5.675185562,17032,17254,20638,23269,26980,9.636524378,4.881609499,107.1194969,108.5157233,129.7987421,146.3459119,169.6855346,-8.789520128,-4.155991632,90.92919521,80.4115093,79.8119451,79.45598156,88.62430578,0.514820218,-7.808328081,96,94,117,132,155,-9.136825245,-5.655456417,89.1375,88.725,108.78125,122.5375,146.7,10.47752413,6.72707391,9.090382989,6.130601661,4.341799,9.996784074,2.404921579,30.46567104,89.13381503,94,92,110,123,148,-8.678459781,-6.355268312,3620,3518,3513,3622,3792,0.932714089,2.50373968,6003,6487,7577,8811,10164,11.10644772,2.431056631,2458,2443,2455,2507,2685,1.782351979,2.570123968,415,362,354,347,359,-2.857501263,5.409765865,750,718,707,782,780,0.787498852,1.33697073,32.69375,34.85,43.00625,57.21875,79.2,19.35815276,10.60695625,176.8513926,174.9147214,176.9534102,169.1056263,142.2112345,4.456366644,5.934790496,12,16,26,38,54.5,-26.11488583,-1.758409786,3010,2824,2761,2872,3037,-0.178442747,-4.006465117,2202,2123,2148,2204,2304,0.909727182,2.708284225,578,600,547,628,581,0.103591382,-3.763434936,85316,71760,45575,31515,14187,-30.14909832,-13.03139209,23.67915626,20.26546173,12.79477821,8.68660419,3.623754789,-31.29971863,-14.62231989,"B"
"United States",4234,4346,4426,4574,4570,1.539043793,-0.910901175,1227,1375,1456,1508,1398,2.64375272,-4.049796833,3007,2971,2970,3066,3172,1.07411564,1.551493279,8853,9347,10596,11326,12291,6.782319654,0.980063199,55.67924528,58.78616352,66.64150943,71.2327044,77.30188679,-6.351538041,-0.855385023,102.5515814,100.4961971,104.8030874,112.1313197,113.9910475,-2.092869247,-1.225568089,30,34,39,43,46,-8.193657742,1.747655584,14.55,13.08125,13.45625,17.2,14.0375,-0.714607919,-2.764042063,4.951081452,5.113764721,5.286564048,3.756420081,3.471152456,7.36068567,3.799840477,13,11,11,16,13,0,1.631701632,4229,4339,4415,4546,4537,1.415939636,-0.933021323,2464,2978,3798,4062,4482,12.710981,-3.506885163,2920,3048,3065,3140,3221,1.981542069,-0.601314603,406,389,435,467,459,2.484297947,0.824710007,908,909,926,967,890,-0.399657552,-2.690967872,34.86875,34.20625,40.83125,46.73125,51.21875,7.993724468,3.834254647,219.7671186,230.1684944,236.6087241,229.6607211,191.9256496,2.746240273,8.060107809,8,7,11,16.5,21,-17.55313652,-11.9047619,2807,2905,2801,2916,2958,-1.042469563,0.651205227,3289,3337,3406,3420,3529,1.418587343,0.575908116,467,501,460,579,517,2.055104679,-5.996210454,94253,84848,65637,41024,17474,-28.61295094,-15.80898633,20.90794144,17.8740257,13.6317757,8.267634019,3.341747944,-30.70011995,-15.02317668,"B"
"Germany",4111,4011,4180,4208,4372,1.238694295,2.109945526,1241,1459,1550,1602,1602,5.239347335,-4.556380081,2870,2552,2630,2606,2770,-0.706784637,5.791102994,17565,21917,23642,18213,21927,4.536080492,-1.461505531,110.4716981,137.8427673,148.6918239,114.5471698,137.9056604,-4.339248679,0.972903533,96.15439926,87.70192142,82.50438804,62.49503252,55.73113491,11.52551936,0.832974909,97,127,137,103,127,-5.246861787,1.57480315,92.4875,119.09375,127.35,93.3875,115.66875,4.574693506,-1.636159946,9.16651515,5.22908758,4.095096009,1.811866892,1.869052412,37.44107904,-26.11938602,86,116,127,93,115,-5.646042147,2.243878061,4098,4002,4172,4193,4357,1.233236359,2.084628952,7959,9227,10277,9204,10518,5.734065768,-0.55174938,3004,2946,3152,3141,3245,1.555384447,1.747268808,441,457,365,321,380,-2.933582427,4.917314797,666,608,663,746,747,2.32205989,2.947585655,34.2,36.23125,49.30625,53.83125,69.6125,15.27422868,7.792274173,236.3526786,234.7313792,240.8816614,215.987311,185.8803966,4.921716657,5.16874135,8,8,15.5,22.5,32,-24.21417167,-9.895833333,3971,4134,4095,4083,4380,-1.941520377,-0.945969828,2088,1975,2091,2104,2282,1.792792627,4.62398448,588,587,623,670,678,2.889361838,0.454699293,13976,16835,17145,8980,4355,-20.80075282,-23.98661254,19.74011299,21.63881748,11.60798917,9.933628319,4.708108108,-24.92430549,-20.74095157,"B"
"Belgium",2564,2531,2604,2632,2796,1.747519236,2.506018174,661,693,834,819,990,8.414344181,0.463284422,1903,1838,1770,1813,1806,-1.040887545,1.009853033,14019,14809,18570,21430,24950,12.2201133,3.596787423,88.16981132,93.13836478,116.7924528,134.7798742,156.918239,-10.88941451,-2.924540868,44.95640751,43.96538886,45.85131108,41.50394945,45.05312877,-0.042973451,-3.377284193,79,84,106,125,147,-11.67941209,-3.004535147,78.3625,81.85625,104.41875,122.38125,144.20625,12.97312968,4.458389298,1.65018581,1.620803726,2.247211759,2.061543279,0.945674529,11.77848815,38.72810496,78,81,104,122,144,-11.54010447,-3.858024691,2561,2519,2595,2624,2782,1.669224155,2.553775282,5976,6568,8020,9038,10682,12.31775054,2.76119106,1704,1701,1831,1833,1964,2.880810883,2.440936764,427,387,396,348,283,-7.897437778,-3.10349314,433,443,377,451,549,4.861698908,6.4733404,23.7,27.70625,34.50625,48.3375,69.5375,24.02069061,8.98475988,156.6323982,153.6693173,153.4699281,142.9830393,124.5567683,4.689434334,4.288417782,7,10,17,27.5,46,-31.37726207,-3.405797101,2725,2524,2801,2606,2802,-0.555750358,-4.986184497,1022,1014,1049,1051,1185,3.003857867,4.510846999,658,646,601,682,674,0.481659861,0.216895893,46665,37928,27767,19423,9169,-27.77856049,-11.35675628,21.23066424,17.20871143,11.73584108,8.32176521,3.788842975,-29.15509783,-11.84220245,"B"
"Saudi Arabia",1176,1408,1414,1565,1773,8.557612356,-2.145718777,143,167,146,207,282,14.54670848,-1.164160653,1033,1241,1268,1358,1491,7.615657734,-3.447237719,727,1142,1084,1121,1911,21.3235907,4.462961895,4.572327044,7.182389937,6.817610063,7.050314465,12.01886792,-17.57579921,-1.666619317,4.305514744,7.215362782,5.756510179,5.774012867,6.724668076,-8.531649856,8.730557221,3,4,5,5,9,-19.72584382,-6.481481481,7.95625,9.91875,9.41875,10.7,11.85625,8.304820135,-4.620022734,6.288000827,6.601859729,6.527611287,6.506697082,7.950196291,-4.58273857,-4.467558712,6,8,7,8,8.5,-6.729036106,6.37254902,1170,1401,1406,1555,1748,8.360528197,-2.444004727,776,1157,1159,1213,2319,24.47662527,14.02698572,766,982,1029,1098,1202,9.429682613,-6.242222191,324,345,269,342,386,3.563914832,2.128005198,86,81,116,125,185,16.55600554,17.9379845,13.78095238,14.17073171,11.6875,13.675,19.64375,7.346782842,13.60625819,83.68415678,87.76231942,77.21766894,82.36118873,86.05609892,-0.557434991,0.117739997,1,1,1,2,7,-32.23890866,-23.80952381,1995,2495,2532,2776,3270,-9.410256605,1.64434884,40,26,35,31,54,6.185875879,36.39784946,74,72,84,105,122,10.51611819,6.297726298,13340,20188,14277,10862,6631,-13.04698612,-30.09554788,15.73113208,20.35080645,13.71469741,9.33161512,5.404237979,-19.2402627,-23.81774485,"B"
"United States",4802,4915,5109,5141,5473,2.650402943,1.368233799,1301,1598,1845,1582,1537,3.390185419,-5.45690194,3501,3317,3264,3559,3936,2.369974663,5.282834803,16102,16874,20711,23240,27221,11.07206615,4.11183763,101.2704403,106.1257862,130.2578616,146.163522,171.2012579,-9.968362466,-3.349884108,40.90583282,41.45131995,49.31123243,42.82299072,42.37054444,-0.701145419,0.794600862,91,94,115,133,157,-10.3338861,-4.031711614,78.98125,83.13125,105.03125,123.66875,144.89375,12.9029085,3.969457332,4.638466287,3.893425962,3.708602739,1.928671048,2.491739497,13.23334936,-13.91108626,77,81,103,123,144,-11.76809693,-3.215020576,4795,4912,5103,5127,5464,2.646563881,1.377667652,6862,7336,9090,9899,11779,11.41188998,4.028070081,3295,3594,3752,3699,3978,3.839328731,-0.510592003,788,631,698,720,798,0.252528469,10.25239707,719,690,659,722,697,-0.619591505,0.190258605,41.1125,44.725,55.89375,70.43125,95.00625,18.23761421,8.701772261,231.6702815,245.8017289,245.3161379,216.9742651,185.3587545,4.561413302,7.601837893,12,18,28,43,74.5,-30.59272488,-2.98284862,6226,6271,6756,7003,7367,-3.30952599,-1.407787999,839,939,877,743,782,-1.397265666,-2.223320185,1229,1240,1224,1223,1270,0.658479906,0.98265746,116454,94557,77689,44583,22671,-27.91195408,-10.11521537,26.78334867,21.28224173,16.8048886,9.835208471,4.888098318,-28.83687493,-9.920241037,"B"
"Germany",4747,4729,4915,4905,4910,0.677506808,0.160374551,1044,1210,1323,1345,1434,6.553993354,-5.266148781,3703,3519,3592,3560,3476,-1.257251608,0.869797846,17222,21594,23328,18862,22183,5.193120606,-2.593101823,108.3144654,135.8113208,146.7169811,118.6289308,139.5157233,-4.936749263,1.75848035,74.15073071,71.70581335,76.98241884,85.85862338,83.14604014,-2.263952285,-0.049072626,95,124,134,104,126,-5.491556197,1.975593105,85.93125,114.3875,123.10625,92.08125,113.06875,5.642408105,-3.440921593,3.071725131,0.726735615,0.508999203,0.388058788,0.29930475,59.31392901,-97.67365401,84,114,123,92,113,-5.758938653,2.577239559,4740,4710,4900,4893,4887,0.61269902,0.170095745,7606,9306,10005,9200,10176,5.99470133,-3.914026684,3198,3200,3384,3329,3406,1.26823409,0.750155941,1036,968,925,969,824,-4.475781957,-2.800057908,513,561,606,607,680,5.798207463,0.889877999,37.71875,41.3375,55.19375,59.1625,73.95625,14.41514571,5.137082422,273.4653732,272.4858519,282.1260813,245.5614767,199.4644196,6.514168411,7.583646652,9,12,21,26,39,-25.41773292,-2.777777778,5932,6178,6265,6391,6407,-1.52878792,1.244048098,1747,1689,1774,1747,1836,0.998739665,2.804808243,493,422,484,555,552,2.286526696,4.620360726,85816,81041,58099,36070,17189,-27.50025671,-15.59373633,18.59501625,17.6521455,12.05873807,7.555509007,3.461337092,-28.5553905,-16.37244903,"B"
"United States",4529,4590,4662,5004,5284,3.131681247,1.416215964,1235,1318,1422,1562,1477,3.643652026,-0.375041397,3294,3272,3240,3442,3807,2.937082814,3.757393607,16314,16591,19898,22438,26762,10.40573204,5.857650533,102.6037736,104.3459119,125.1446541,141.1194969,168.3144654,-9.424992572,-4.829219327,58.41688013,57.4285453,52.74452836,62.29293444,61.72182782,-1.094619963,-0.265230226,95,93,115,127,154,-9.20946466,-6.561001722,88.90625,87.925,106.79375,121.7125,145.45,10.34592171,6.868872555,9.03159853,5.935237487,4.001724275,1.066278428,1.776152297,38.43849984,-30.71202205,94,92,105,121,145,-8.303666579,-6.24187906,4525,4579,4656,4994,5246,3.001118444,1.284228367,6480,6797,8607,9976,11561,12.27526249,3.665385402,3092,3034,3145,3352,3584,2.997267512,2.932349863,453,474,486,515,498,1.912212027,-2.645577488,984,1082,1031,1137,1202,4.083496667,-1.414183667,37.9375,41.1875,49.075,65.4125,88.4625,18.45082777,8.89039722,240.0217676,251.9395752,249.7846758,252.5966628,218.609007,1.886469964,6.759219288,12.5,17,26,38,54.5,-25.50918907,-1.268213708,3402,3483,3668,3890,4293,-4.545878689,-2.353931134,2397,2464,2500,2612,2662,2.119340973,-0.293639552,1206,1270,1250,1346,1431,3.480487301,0.336069364,96274,82074,66211,37668,19136,-27.6116914,-11.48289651,22.42580946,18.19822616,14.80567979,7.982199619,3.800595829,-29.88342208,-11.17839704,"B"
"Spain",4923,5091,5311,5646,5984,3.98060735,0.857995274,1436,1613,1705,1915,2006,6.914177135,-2.11312205,3487,3478,3606,3731,3978,2.669764601,2.292770193,19516,24889,26931,23169,24977,5.058184826,-6.575908608,122.7421384,156.5345912,169.3773585,145.7169811,157.0880503,-4.814650886,4.783063496,75.12624091,71.77803161,79.21359358,95.81014534,106.3180911,-6.709612369,-4.849389604,100,137,146,114,122,-3.898971891,6.81664074,86.95625,118.4375,119.3875,85.625,89.84375,0.655477549,-10.42551445,7.439776553,4.865082235,3.269811411,1.495275579,1.680621609,34.65360647,-21.31677623,82,116,118,85,89,-1.624994613,8.271987602,4902,5074,5276,5600,5938,3.909050721,0.842314119,8920,10836,12052,11610,12755,7.414552066,-3.872544286,3870,3986,4138,4344,4637,3.682444083,1.249173174,328,343,352,416,434,5.760422515,-0.082082552,725,762,821,886,913,4.719257489,-0.685348071,42.11875,47.26875,63.06875,71.25,89.18125,16.18755597,4.313111078,275.792178,294.8664706,298.3998441,278.2576517,229.4013229,3.752173932,9.255369266,11,14,24,29,48.5,-25.67580924,-6.259204713,4313,4569,4894,5124,5367,-4.278483033,0.358435831,2414,2427,2419,2695,2987,4.351715087,3.432118046,1201,1269,1290,1310,1462,4.011383474,1.980368353,139918,118078,92292,59013,28634,-27.1882136,-11.95644843,19.6431279,15.95002026,11.92711295,7.330807453,3.360403708,-29.75164446,-11.78650271,"B"
"Ireland",3248,3333,3591,3669,3900,3.726498416,1.226332795,806,873,1001,1032,1136,7.104731771,-0.672220543,2442,2460,2590,2637,2764,2.508168904,1.35965938,16859,16862,20456,23392,27055,9.921626385,5.213801692,106.0314465,106.0503145,128.6540881,147.1194969,170.1572327,-9.026091326,-4.50709852,33.92049927,31.72125405,27.87312744,35.33964761,29.2348705,3.017786065,4.649600105,97,94,117,129,156,-9.065344219,-6.833060556,86.1,88.15,110.35,123.675,147.8375,11.41823942,5.718713602,15.04007226,11.70615062,9.6662546,10.67858022,9.113461948,10.538434,-3.768796253,79,85,110,122,148,-11.79908812,-3.502914679,3233,3313,3560,3638,3864,3.630187188,1.245907534,8063,8692,10657,11870,13365,10.63548923,1.597903383,2181,2212,2356,2460,2570,3.336914879,1.016726123,477,454,470,443,477,0,4.165582167,590,667,765,766,853,7.651331025,-0.564381703,30.70625,34.58125,43.575,58.33125,85,22.58530977,11.03330309,173.7142741,189.2664579,197.6918557,184.3038482,160.6733473,1.573012438,7.641417705,11,17.5,24,36,57,-28.03794351,0.100250627,3244,3264,3429,3425,3839,-3.312006728,-3.39043775,1351,1391,1466,1566,1661,4.218029306,1.035213813,734,843,926,953,973,5.799436858,-4.250500118,59915,51045,42180,27843,13035,-26.29192071,-12.79320602,20.18699461,17.30338983,13.48896706,8.761170548,3.788142982,-28.43989994,-14.15922277,"B"
"United Kingdom",1813,1820,1824,1864,1928,1.237600964,1.015792003,496,512,637,716,700,7.133001544,0.069223314,1317,1308,1187,1148,1228,-1.389645887,2.550670804,1898,2090,2635,2512,2664,7.015726092,-1.354985357,11.93710692,13.14465409,16.57232704,15.79874214,16.75471698,-6.555789834,1.160299055,14.544861,13.90193342,13.43124033,14.68995173,17.09790015,-3.182612464,-6.236011355,8,9,12,11,12,-7.789208852,0.925925926,7.275,7.36875,8.675,7.4,7.4125,0.375181074,-0.373246958,3.443981169,3.412190272,4.31255298,3.598042794,3.17099175,1.665390047,4.178580832,6,6,7,6,6,0,0,1810,1816,1807,1842,1895,0.922064932,0.848605187,1704,1890,2528,2212,2411,7.187841155,-0.639703198,1239,1292,1296,1285,1430,2.908902416,2.335467811,213,163,157,182,121,-10.69389399,-3.347435038,361,365,371,397,377,0.871116914,-2.048605539,12.7,13.3875,14.35,15.2375,16.4375,5.294675129,0.820640601,100.4482282,97.1715715,96.87547606,93.24415017,77.77703073,5.249049943,5.504818416,2,2,3,4,5,-16.74467926,-6.666666667,1830,1954,1905,1790,1942,-1.181018635,-0.49367516,383,402,352,395,380,-0.157151117,-2.919434621,909,870,857,995,1008,2.08908933,1.865653902,32340,27594,21015,13032,6021,-28.5527163,-13.04100596,23.2160804,18.87414501,14.68553459,8.473342003,3.765478424,-30.49656756,-12.28620216,"B"
"United States",5862,5917,6155,6376,6607,2.421633623,0.894904924,1966,2047,2128,2233,2020,0.54340089,-0.165693196,3896,3870,4027,4143,4587,3.319419728,3.794740987,17624,19026,22566,26202,30701,11.74024198,3.071794575,110.8427673,119.6603774,141.9245283,164.7924528,193.0880503,-10.50672682,-2.42846071,135.2992246,130.8750409,151.2300849,188.3691526,207.5069431,-8.197917102,-4.201062339,85,95,114,130,155,-11.32168232,-1.867572156,77.4125,81.90625,104.15,122.45,145.025,13.37736418,4.210385101,3.024818722,2.522345108,3.505969752,1.761931473,12.02353562,-24.11893256,-35.08895649,76,81,103,122,144,-11.99847058,-3.034979424,5848,5906,6141,6349,6561,2.327540269,0.782438818,6929,7602,8886,10742,11817,11.26724497,0.098215378,4237,4247,4431,4362,4542,1.399948209,1.296843802,501,553,615,657,647,5.247868931,-3.967103844,1124,1117,1109,1357,1418,4.75674219,1.705995274,51.1875,53.6375,65.69375,81.55,106.3375,15.74560394,8.536379373,281.2488365,287.5150636,305.0547532,295.4682203,261.3958392,1.474848786,5.071408772,14,19,29,44,77.5,-28.98251853,-5.636672326,3918,3923,3793,4097,4113,-0.96672428,-0.087185658,4054,4050,4396,4447,4726,3.115035253,2.124186831,1211,1268,1240,1289,1435,3.452633739,2.206585312,147777,126523,88195,57486,24767,-30.03943444,-14.17799497,24.36152324,20.78577296,13.94607843,9.075781497,3.785266697,-31.09060947,-14.53826794,"B"
"Germany",3878,3825,3839,3963,4201,1.612930227,2.457411736,1308,1406,1419,1430,1542,3.34639359,-0.49560113,2570,2419,2420,2533,2659,0.683207554,3.61660837,17312,21739,23459,18390,23122,5.958458304,0.053172692,108.8805031,136.7232704,147.5408805,115.6603774,145.4213836,-5.623390902,-0.033678494,63.64959105,65.86041165,70.5069116,81.57747193,86.4239172,-5.934074215,-0.750310509,99,128,137,104,133,-5.733645825,0.283912907,92.49375,119.23125,126.8625,93.23125,115.9125,4.617316776,-1.526470209,9.218519012,5.137385326,4.109335131,7.45993228,1.720711788,39.89126724,84.69922789,86,116,125,94.5,115,-5.646042147,2.67866067,3869,3811,3828,3950,4176,1.538876105,2.406871454,7769,9021,9902,8941,11632,8.407131865,4.660658131,3082,3060,3076,3105,3287,1.29626071,2.191778627,229,207,226,266,321,6.987714478,10.09455954,567,558,537,592,593,0.900734321,0.585406835,32.8625,34.74375,46.825,52.04375,70.99375,16.65514654,10.22902092,213.7253715,216.1196456,217.3239633,198.8126499,170.969838,4.565234589,5.797688411,9,9,14,24,34,-23.34284123,-9.803921569,4115,4059,3954,4007,4363,-1.163598416,-3.179724475,1709,1589,1563,1632,1715,0.070118101,4.035811467,644,679,787,823,929,7.603393844,2.481641925,85817,82412,52683,31414,16737,-27.88578879,-14.25115393,22.6310654,22.57244591,13.8931962,8.19353156,4.108247423,-28.91297843,-16.53361572,"B"
"Japan",2960,3030,3223,3376,3424,2.955229015,-0.314354639,891,911,1088,1168,1170,5.599443994,-0.274289321,2069,2119,2135,2208,2254,1.727573214,-0.111097685,3917,4258,5116,5723,5939,8.68058082,-1.643799265,24.63522013,26.77987421,32.17610063,35.99371069,37.35220126,-7.987241837,1.457159584,56.67355124,59.79825236,71.28952686,84.69143523,90.65410255,-8.967054993,-0.450659117,14,15,19,23,21,-7.789208852,5.396825397,16.2125,16.8375,17.625,18.24375,18.66875,2.861546646,-0.508495065,9.646185742,8.959649238,10.02496883,9.884074526,9.392705503,0.534004742,-0.810382697,13.5,14,15,15,16,-3.340897753,-0.892857143,2951,3026,3219,3368,3399,2.867075015,-0.540361266,1018,1024,1399,1417,1486,7.858457798,1.42668384,1940,2007,2166,2225,2273,3.218974786,-0.432101626,648,683,619,679,667,0.579660559,-2.389513143,372,340,438,472,484,5.404823253,3.71484114,22.0625,22.7625,25.80625,28.35625,32.0125,7.72908564,3.240392758,169.2481594,178.0610978,201.4038934,181.0889266,158.8337602,1.278259075,6.320333255,3,3,4,5,7,-15.58791202,-9.523809524,3156,3121,3343,3544,3629,-2.754389918,-1.154559493,1429,1354,1467,1617,1640,2.792711897,2.223604203,256,315,326,301,407,9.71623317,4.056357281,36543,28933,27481,18168,6817,-28.52439844,-13.8844005,11.05688351,8.53480826,7.988662791,4.963934426,1.887320044,-29.78295259,-13.05645024,"B"
"Austria",3004,3087,3060,3038,3040,0.238539685,-0.899049968,531,654,766,803,866,10.27693175,-7.699336341,2473,2433,2294,2235,2174,-2.544336035,-0.370612609,6980,9078,15147,14851,19636,22.98142477,0.72091531,43.89937107,57.09433962,95.26415094,93.40251572,123.4968553,-18.68690724,-0.419229821,16.08529282,11.11379144,7.742250376,10.32823309,8.019654822,14.93562428,-5.315405827,38,54,93,90,121,-20.67690605,1.336598306,36.2125,51.01875,90.06875,87.06875,118.025,26.65522191,-1.777774579,1.778231402,0.176331413,0.645466776,0.794017529,0.316227766,41.25299177,-252.4564673,36,51,90,87,118,-21.13503795,1.046859422,2999,3080,3050,3016,3013,0.093190603,-0.933456599,4825,5360,7096,7271,8739,12.61412956,3.033904058,1602,1621,1779,1722,1821,2.595777448,1.521037147,1199,1212,1052,1044,940,-4.750712846,-3.681974229,203,254,229,272,279,6.566728384,-7.516541099,23.9375,30.375,35.9,42.8,62.775,21.26670744,6.592536785,175.8794501,179.4685638,170.0177645,150.2257756,117.0155045,8.491156297,10.12698085,5.5,12.5,20,24,43.5,-33.87362944,3.724137931,4904,5223,5092,5130,5242,-1.324192521,1.323670636,84,111,112,92,122,7.749709742,0.155279503,184,215,234,256,232,4.745176373,-8.740942029,33020,29159,25464,16043,7731,-25.20170113,-13.37261507,14.55266637,12.4771074,10.5049505,6.873607541,3.116082225,-26.5260705,-13.46786309,"B"
"Sweden",3300,3567,3380,3626,3820,2.969803652,-0.913553628,1180,1331,1353,1540,1642,6.831230105,-2.482120654,2120,2236,2027,2086,2178,0.541278363,-0.353781122,17174,22270,24628,19689,23164,6.166724747,-4.00777074,108.0125786,140.0628931,154.8930818,123.8301887,145.6855346,-5.808528766,2.627025053,38.16685344,39.47963512,39.95576529,45.24269401,45.36827341,-3.397843583,1.016137413,98,130,144,111,133,-5.924857044,2.691343744,84.76875,114.725,121.6375,91.8125,113.6,6.029938732,-3.869453497,1.731040604,2.668120673,2.600163275,2.457660339,2.65216181,-8.179120654,9.262552365,84,114,121,91,113,-5.758938653,2.282254308,3288,3556,3374,3618,3810,2.990847842,-0.948017415,8300,10013,10939,10201,11832,7.348508252,-1.549975217,2597,2771,2705,2847,3006,2.968267446,-0.371737458,233,273,229,202,185,-4.508841668,-8.527741186,470,523,446,577,629,6.001145259,-0.754821343,29.94375,34.975,47.56875,54.175,71.025,18.85597277,4.766856509,176.147817,196.2286867,176.3195577,170.6424984,137.3367504,5.103722918,11.49485217,11,12,22.5,26.5,42,-23.50576971,-9.523809524,3651,3931,3772,3959,4187,-2.70247918,0.559147726,664,635,640,694,743,2.27374215,3.809329537,1284,1384,1313,1433,1627,4.849051451,1.916623369,76850,68560,54668,30833,15615,-27.29243113,-12.85632046,29.27619048,25.5534849,20.29250186,10.83760984,5.552987198,-28.28625186,-12.01535678,"B"
